block_num, xor_spent, pswap_gross_burn, pswap_reminted_lp, pswap_reminted_parliament, pswap_net_burn
1006201, 520258761929569, 1635524575137884062, 1431684240764724157, 163552457513788406, 40287876859371499
1006355, 113028253476883744, 355364056160901930931, 311073967749400240573, 35536405616090193093, 8753682795411497265
1006903, 10941197734980970, 34424014305052280770, 30133646130170699860, 3442401430505228077, 847966744376352833
1010007, 1888029342816391451, 5913940141388331357637, 5174756763116203821245, 591394014138833135763, 147789364133294400629
1010059, 3641683387251560110, 11406497477431103331393, 9980799357726989726002, 1140649747743110333139, 285048371961003272252
1010746, 7942611188725201134, 24849129267221751902990, 21743236600111705132635, 2484912926722175190299, 620979740387871580056
1011170, 2589931336030638037, 8100803415652156130334, 7088283996729793135603, 810080341565215613033, 202439077357147381698
1012885, 1786042638619248, 5592453671163621034, 4893452886804880040, 559245367116362103, 139755417242378891
1014702, 789086704595428, 2470676415234714831, 2161866570094527824, 247067641523471483, 61742203616715524
1016784, 178093925887425525, 559121453134543807276, 489236862707257176804, 55912145313454380727, 13972445113832249745
1017013, 53159599384944586, 166928090550340743392, 146063748512453653875, 16692809055034074339, 4171532982853015178
1017172, 7324506745261975, 22998054459138266774, 20123527632290574809, 2299805445913826677, 574721380933865288
1017231, 7625488747581497, 23944266619863449862, 20951472735046717263, 2394426661986344986, 598367222830387613
1018000, 7346546384415221, 23136469537541461292, 20244642210044154045, 2313646953754146129, 578180373743161118
1018249, 1154915887644695, 3638101042348838569, 3183374793065657236, 363810104234883856, 90916145048297477
1018312, 2687652847794605, 8466853830560060686, 7408581770278358700, 846685383056006068, 211586677225695918
1019773, 841313831394529, 2648357739129295254, 2317339505315524640, 264835773912929525, 66182459900841089
1019789, 3708702538220530, 11674989836468690452, 10215732856808468832, 1167498983646869045, 291757996013352575
1019853, 845615620607960, 2661499864744017662, 2328838996649662894, 266149986474401766, 66510881619953002
1020046, 4646543708902526, 14627363646173285140, 12799089464038086230, 1462736364617328514, 365537817517870396
1020178, 1887896523403442, 5943677810727604128, 5200777521164760888, 594367781072760412, 148532508490082828
1020580, 361261484598023, 1137532672669828848, 995352463912826940, 113753267266982884, 28426941490019024
1020613, 3643373089130860, 11471286251500167643, 10037490182925161689, 1147128625150016764, 286667443424989190
1020755, 66927240692000042, 210301447671523710007, 184015869727059961493, 21030144767152371000, 5255433177311377514
1021223, 1888261912044904, 5933306039867589470, 5191702117944539462, 593330603986758947, 148273317936291061
1021303, 394358791939505, 1239245876048818242, 1084352534001476449, 123924587604881824, 30968754442459969
1024407, 2316109724724949566, 7149078291431479824432, 6252962774835418122878, 714907829143147982443, 181207687452913719111
1024459, 5350985485935450331, 16529107868025736546668, 14457233784092314547752, 1652910786802573654666, 418963297130848344250
1025146, 15091733668402451824, 46625848005645276311635, 40781437835681657861800, 4662584800564527631163, 1181825369399090818672
1025570, 2594793822918161594, 8016607331851744189774, 7011749652626123610818, 801660733185174418977, 203196946040446159979
1026531, 3233246140833308, 9997344710700879369, 8744207543248656242, 999734471070087936, 253402696382135191
1028045, 33708076801487584, 104230733624484606681, 91165723856856334687, 10423073362448460668, 2641936405179811326
1029102, 1753879948852913, 5418525801468149543, 4739329847831521402, 541852580146814954, 137343373489813187
1030060, 1162795341282344, 3595947517901663463, 3145206284375243652, 359594751790166346, 91146481736253465
1031184, 41781690084933899, 129393130885898305942, 113174090108743610987, 12939313088589830594, 3279727688564864361
1031413, 8822315699194240, 27382863915578996169, 23950504072352915736, 2738286391557899616, 694073451668180817
1031572, 29081088747170748, 90223948635514885287, 78914647345899000960, 9022394863551488528, 2286906426064395799
1031631, 848685669703624, 2633663105389156894, 2303541336117942244, 263366310538915689, 66755458732298961
1032115, 126447158448438, 392411234050949678, 343223663096365288, 39241123405094967, 9946447549489423
1032126, 9866295120690730, 30618673983036789749, 26780715055285077264, 3061867398303678974, 776091529448033511
1032400, 46856306814989734, 145425778863536840247, 127197093760329087932, 14542577886353684024, 3686107216854068291
1032649, 11656398812183, 36145736301268937, 31614976693113779, 3614573630126893, 916185978028265
1032712, 976501698695159, 3028068343926893139, 2648509061220688864, 302806834392689313, 76752448313514962
1034173, 4374784783456753, 13481382096750792203, 11791531295069370652, 1348138209675079220, 341712592006342331
1034253, 427452194161807, 1317456845364630574, 1152317582168710225, 131745684536463057, 33393578659457292
1034446, 35578166280200439, 109533842816608975491, 95804104221075490240, 10953384281660897549, 2776354313872587702
1034578, 910431930851709, 2802928052329072604, 2451589429753780340, 280292805232907260, 71045817342385004
1034607, 840861060191722, 2588517732954081320, 2264054800681486088, 258851773295408132, 65611158977187100
1034980, 13911273596111515, 42866234416050925856, 37493080530702190452, 4286623441605092585, 1086530443743642819
1035013, 1724378301740490, 5313501504384854956, 4647470031314726541, 531350150438485495, 134681322631642920
1035155, 33123562661480941, 102066934495546909317, 89273150457333590874, 10206693449554690931, 2587090588658627512
1035623, 1340758787420652, 4131460906364874414, 3613594676134756500, 413146090636487441, 104720139593630473
1038807, 587082501461401183, 1817119603640879791479, 1588700400984806638170, 181711960364087979147, 46707242291985174162
1038859, 3500399122590894000, 10833502297430190614331, 9471687724634025933347, 1083350229743019061433, 278464343053145619551
1039546, 10131960036724790994, 31312068601709365366489, 27376016330200091302459, 3131206860170936536648, 804845411338337527382
1039970, 4902389040964590582, 15138541667282921068197, 13235566425538788758240, 1513854166728292106819, 389121075015840203138
1041685, 6073767344774906, 18766027457167186253, 16407062741691442272, 1876602745716718625, 482361969759025356
1042124, 1730331873817470, 5346209305050972951, 4674169410568845447, 534620930505097295, 137418963977030209
1042445, 30423236770208100, 93999303931491592895, 82183215430087373701, 9399930393149159289, 2416158108255059905
1042645, 7119115291887576, 21997722288878494597, 19232520606277312312, 2199772228887849459, 565429453713332826
1043502, 728676988026992, 2240328848547612720, 1958710550969783610, 224032884854761272, 57585412723067838
1045584, 203838622238750011, 627199373979683586688, 548357903872941441106, 62719937397968358668, 16121532708773786914
1045813, 5818214606704410, 17908156515141112273, 15657029608561813895, 1790815651514111227, 460311255065187151
1046031, 1229376601899345, 3782335621064841010, 3306880904154506235, 378233562106484101, 97221154803850674
1046800, 53523155577663088, 165131618261820378217, 144373913319836509393, 16513161826182037821, 4244543115801831003
1047112, 37807383297575162, 116676083319597967378, 102009432941991224486, 11667608331959796737, 2999042045646946155
1047659, 14817083266148340, 45636342133769958747, 39899671382186539852, 4563634213376995874, 1173036538206423021
1048653, 869851543592349, 2673797641259539812, 2337690582562650619, 267379764125953981, 68727294570935212
1048760, 72721334037256, 223519351342135453, 195422074801023658, 22351935134213545, 5745341406898250
1048846, 2177096372813561, 6692250784395139199, 5851008091793532621, 669225078439513919, 172017614162092659
1049380, 300948350015410, 925063170680889316, 808779029873618805, 92506317068088931, 23777823739181580
1049385, 1255080359829666, 3857899814646886759, 3372946376346514505, 385789981464688675, 99163456835683579
1049413, 11548646043419057, 35498530863871025925, 31036223540158982482, 3549853086387102592, 912454237324940851
1049555, 103482718035289583, 318069785813705371451, 278087141457779351438, 31806978581370537145, 8175665774555482868
1050023, 915416723471301, 2813077892774497319, 2459462749341171908, 281307789277449731, 72307354155875680
1050039, 2445704560323671, 7515655796303171829, 6570907800084677917, 751565579630317182, 193182416588176730
1050103, 53020611739606156, 162932296144690865338, 142451054790118644801, 16293229614469086533, 4188011740103134004
1053207, 2754254582862696396, 8435110522380254819777, 7371772054818477516941, 843511052238025481977, 219827415323751820859
1053259, 5677246527265989984, 17384286635318579600027, 15192806077783684137067, 1738428663531857960002, 453051894003037502958
1053946, 12781774581936829271, 39124846062420884027364, 34192728842946044965990, 3912484606242088402736, 1019632613232750658638
1054370, 5879387248349121870, 17938832605595071642243, 15677445428501151315950, 1793883260559507164224, 467503916534413162069
1056524, 970398199183956, 2957453128536204155, 2584633629699801723, 295745312853620415, 77074185982782017
1056845, 56084107445025000, 170932895050681937243, 149384923367697921552, 17093289505068193724, 4454682177915821967
1057024, 4042048506726972, 12318303208793165425, 10765445587989490198, 1231830320879316542, 321027299924358685
1057309, 4572618096514731, 13934186535612000093, 12177629046746215749, 1393418653561200009, 363138835304584335
1059984, 31644226050769215, 96632722625981293085, 84451104979027465297, 9663272262598129308, 2518345384355698480
1060213, 72218888463741219, 220530985120380351012, 192730628605120083583, 22053098512038035101, 5747258003222232328
1060372, 32717483001879236, 99867486935163923235, 87278091664630223908, 9986748693516392323, 2602646577017307004
1060431, 1783967299066798, 5445426479419200765, 4758970571997136897, 544542647941920076, 141913259480143792
1061449, 25937115095339490, 79151027646527690976, 69173169950378763723, 7915102764652769097, 2062754931496158156
1061512, 4081531189232993, 12455384218045520669, 10885246028134484287, 1245538421804552066, 324599768106484316
1063018, 23787600363926107, 72538959409252258318, 63394625647162509382, 7253895940925225831, 1890437821164523105
1063053, 1403187799774329, 4278940882439698503, 3739533315858467670, 427894088243969850, 111513478337260983
1063160, 67096028715790, 204605493722083132, 178812720577983610, 20460549372208313, 5332223771891209
1063246, 1275559889817503, 3889528750002319728, 3399210866248277300, 388952875000231972, 101365008753810456
1063378, 2005680879670603, 6157756239117834552, 5381503329858401210, 615775623911783455, 160477285347649887
1063670, 14271293872090230, 43761641479725097283, 38245005193149471794, 4376164147972509728, 1140472138603115761
1063780, 6333664007139553, 19402946215630922869, 16956991412742273101, 1940294621563092286, 505660181325557482
1064423, 2058441743823825, 6347891887279920845, 5547670288077526743, 634789188727992084, 165432410474402018
1064503, 4823680671063775, 14875456260023225744, 13000241368428437883, 1487545626002322574, 387669265592465287
1066559, 4086949225875341, 12661891814062894294, 11061200774712691323, 1266189181406289429, 334501857943913542
